Mapa,Cve_Ent,Nom_Ent,Cve_Mun,Nom_Mun,Cve_Loc,Nom_Loc,Ambito,Latitud,Longitud,Altitud,Cve_Carta
30011025,3,Baja California Sur,1,Comondu,1025,Ejido Santo Domingo Grupo 2,R,"25°30´20.401N""","111°49´11.587W""",27,G12C27
30011026,3,Baja California Sur,1,Comondu,1026,Ejido Santo Domingo Grupo 9,R,"25°30´42.405N""","111°49´27.601W""",27,G12C27
30011027,3,Baja California Sur,1,Comondu,1027,Ejido Santo Domingo Grupo 8,R,"25°30´12.237N""","111°49´50.189W""",22,G12C27
30011028,3,Baja California Sur,1,Comondu,1028,Ejido Santo Domingo Grupo 25,R,"25°31´17.084N""","111°49´21.115W""",28,G12C27
30011034,3,Baja California Sur,1,Comondu,1034,La Herradura,R,"24°47´15.061N""","111°58´04.724W""",-8,G12C57
30011049,3,Baja California Sur,1,Comondu,1049,El Imposible,R,"24°48´07.527N""","111°33´58.406W""",38,G12C58
30011051,3,Baja California Sur,1,Comondu,1051,Jalisco Lote C3-Y,R,"25°25´41.070N""","111°48´08.592W""",27,G12C37
30011052,3,Baja California Sur,1,Comondu,1052,El Infiernito,R,"26°03´28.919N""","111°50´14.469W""",365,G12A87
30011055,3,Baja California Sur,1,Comondu,1055,El Jarillal,R,"25°44´06.610N""","111°43´08.595W""",161,G12C27
30011063,3,Baja California Sur,1,Comondu,1063,Las Joyitas,R,"26°07´35.789N""","111°46´46.769W""",509,G12A87
30011066,3,Baja California Sur,1,Comondu,1066,El Juncalito,R,"24°57´22.852N""","111°19´26.205W""",128,G12C59
30011071,3,Baja California Sur,1,Comondu,1071,Tinaja De La Laguna,R,"26°17´37.644N""","111°52´31.021W""",335,G12A77
30011072,3,Baja California Sur,1,Comondu,1072,La Laguna De Afuera,R,"26°18´32.078N""","111°54´01.392W""",330,G12A77
30011076,3,Baja California Sur,1,Comondu,1076,Alvarez Lote 19,R,"25°22´45.915N""","111°46´08.912W""",35,G12C37
30011078,3,Baja California Sur,1,Comondu,1078,El Liberato,R,"26°17´10.528N""","111°54´15.950W""",322,G12A77
30011084,3,Baja California Sur,1,Comondu,1084,El Llano Blanco,R,"25°09´47.425N""","111°09´57.412W""",299,G12C49
30011090,3,Baja California Sur,1,Comondu,1090,Loma Alta,R,"25°00´58.605N""","111°54´10.490W""",27,G12C47
30011117,3,Baja California Sur,1,Comondu,1117,El Malvar,R,"26°14´50.215N""","112°18´54.800W""",22,G12A86
30011120,3,Baja California Sur,1,Comondu,1120,Maria Auxiliadora Lote 4,R,"25°24´34.403N""","111°53´24.772W""",20,G12C37
30011121,3,Baja California Sur,1,Comondu,1121,La Mascota,R,"25°19´12.006N""","111°47´41.843W""",29,G12C37
30011122,3,Baja California Sur,1,Comondu,1122,La Matancita,R,"25°08´26.360N""","111°59´30.281W""",10,G12C47
30011123,3,Baja California Sur,1,Comondu,1123,Matancitas,R,"26°22´44.116N""","112°10´17.518W""",229,G12A76
30011126,3,Baja California Sur,1,Comondu,1126,Medano Amarillo,R,"24°45´11.606N""","111°56´02.056W""",-1,G12C57
30011127,3,Baja California Sur,1,Comondu,1127,El Medio Corral,R,"25°58´26.990N""","111°54´59.752W""",103,G12C17
30011142,3,Baja California Sur,1,Comondu,1142,La Mochilla,R,"26°19´26.009N""","111°59´38.967W""",181,G12A77
30011148,3,Baja California Sur,1,Comondu,1148,Los Naranjos,R,"26°20´42.097N""","111°57´00.964W""",195,G12A77
30011154,3,Baja California Sur,1,Comondu,1154,San Nicolas,R,"25°16´48.209N""","111°17´09.618W""",214,G12C39
30011157,3,Baja California Sur,1,Comondu,1157,Emiliano Zapata Lote 24,R,"25°01´23.088N""","111°47´07.003W""",36,G12C47
30011160,3,Baja California Sur,1,Comondu,1160,Buenos Aires Lote 40,R,"25°15´28.142N""","111°40´01.015W""",54,G12C37
30011162,3,Baja California Sur,1,Comondu,1162,El Pailabote,R,"25°32´49.941N""","112°03´58.581W""",9,G12C26
30011169,3,Baja California Sur,1,Comondu,1169,Jalisco Lote C6-P (Las Palmas),R,"25°23´20.835N""","111°47´13.923W""",30,G12C37
30011171,3,Baja California Sur,1,Comondu,1171,La Palmita,R,"25°38´05.172N""","111°37´09.660W""",141,G12C28
30011176,3,Baja California Sur,1,Comondu,1176,El Palo Verde,R,"26°10´25.894N""","111°46´21.710W""",579,G12A87
30011180,3,Baja California Sur,1,Comondu,1180,Jalisco Lote C6-D (Palos Verdes),R,"25°24´54.200N""","111°45´54.997W""",28,G12C37
30011181,3,Baja California Sur,1,Comondu,1181,Los Panales,R,"26°18´59.297N""","112°01´02.804W""",176,G12A76
30011182,3,Baja California Sur,1,Comondu,1182,Paracuaro,R,"25°45´48.946N""","111°51´33.169W""",58,G12C17
30011183,3,Baja California Sur,1,Comondu,1183,Jalisco Lote C3-X,R,"25°25´22.685N""","111°48´31.820W""",25,G12C37
30011186,3,Baja California Sur,1,Comondu,1186,El Paraiso,R,"25°04´54.864N""","111°13´05.097W""",211,G12C49
30011198,3,Baja California Sur,1,Comondu,1198,Fernando De La Toba Lote 143,R,"25°17´07.071N""","111°48´35.149W""",24,G12C37
30011202,3,Baja California Sur,1,Comondu,1202,Piedras Paradas,R,"25°33´20.684N""","111°44´10.630W""",60,G12C27
30011204,3,Baja California Sur,1,Comondu,1204,El Saltito,R,"25°04´02.173N""","111°00´20.256W""",357,G12C49
30011205,3,Baja California Sur,1,Comondu,1205,Los Pilares,R,"25°22´32.516N""","111°19´37.166W""",256,G12C39
30011207,3,Baja California Sur,1,Comondu,1207,Las Pilas,R,"26°20´54.116N""","111°45´34.091W""",289,G12A77
30011219,3,Baja California Sur,1,Comondu,1219,Los Tepetates,R,"25°19´26.219N""","111°25´52.687W""",156,G12C38
30011223,3,Baja California Sur,1,Comondu,1223,La Poza Del Ciruelo,R,"25°03´00.538N""","111°05´43.229W""",283,G12C49
30011227,3,Baja California Sur,1,Comondu,1227,Poza Honda,R,"25°13´17.756N""","111°12´40.827W""",234,G12C49
30011228,3,Baja California Sur,1,Comondu,1228,Poza Honda Dos,R,"25°22´05.848N""","111°31´20.485W""",91,G12C38
30011230,3,Baja California Sur,1,Comondu,1230,Poza Sola Dos,R,"25°05´06.400N""","111°19´55.340W""",153,G12C49
30011233,3,Baja California Sur,1,Comondu,1233,Jalisco (El Pozo Peña),R,"25°25´33.960N""","111°50´38.295W""",20,G12C37
30011253,3,Baja California Sur,1,Comondu,1253,Las Puntas,R,"26°00´15.829N""","112°05´55.563W""",37,G12A86
30011254,3,Baja California Sur,1,Comondu,1254,Purisima Vieja,R,"26°18´35.018N""","112°09´41.947W""",160,G12A76
30011256,3,Baja California Sur,1,Comondu,1256,El Quemadito,R,"24°57´15.071N""","111°17´26.609W""",152,G12C59
30011265,3,Baja California Sur,1,Comondu,1265,Rancho Nuevo,R,"26°21´27.747N""","112°29´04.471W""",69,G12A75
30011267,3,Baja California Sur,1,Comondu,1267,Rancho Nuevo,R,"24°59´58.544N""","111°56´39.021W""",30,G12C57
30011282,3,Baja California Sur,1,Comondu,1282,Jalisco Lote 5-0,R,"25°24´21.134N""","111°48´32.199W""",23,G12C37
30011283,3,Baja California Sur,1,Comondu,1283,Galeana Lote 15-A,R,"25°24´28.553N""","111°44´36.322W""",30,G12C37
30011291,3,Baja California Sur,1,Comondu,1291,El Salvador,R,"26°00´32.551N""","111°44´44.209W""",553,G12A87
30011305,3,Baja California Sur,1,Comondu,1305,San Cristobal,R,"26°18´18.246N""","111°46´24.982W""",297,G12A77
30011314,3,Baja California Sur,1,Comondu,1314,San Francisco De Tepentu,R,"25°05´07.161N""","111°17´19.264W""",168,G12C49
30011317,3,Baja California Sur,1,Comondu,1317,San Ignacio,R,"25°35´19.918N""","111°38´32.663W""",118,G12C28
30011322,3,Baja California Sur,1,Comondu,1322,Fernando De La Toba Lote 131,R,"25°16´33.691N""","111°47´07.339W""",27,G12C37
30011324,3,Baja California Sur,1,Comondu,1324,San Jacinto,R,"25°34´48.504N""","111°34´22.693W""",149,G12C28
30011326,3,Baja California Sur,1,Comondu,1326,San Jose,R,"25°24´49.281N""","111°54´21.870W""",17,G12C37
30011327,3,Baja California Sur,1,Comondu,1327,San Jose Del Romerillal,R,"25°08´35.245N""","111°36´15.188W""",63,G12C48
30011329,3,Baja California Sur,1,Comondu,1329,San Julian,R,"25°20´19.431N""","111°52´50.315W""",18,G12C37
30011332,3,Baja California Sur,1,Comondu,1332,San Carlos Lote 511-4,R,"24°54´07.993N""","111°41´18.758W""",28,G12C57
30011336,3,Baja California Sur,1,Comondu,1336,San Miguel De Quepo,R,"25°17´02.452N""","111°22´43.823W""",180,G12C38
30011341,3,Baja California Sur,1,Comondu,1341,San Pedro,R,"26°03´52.892N""","112°04´31.321W""",87,G12A86
30011345,3,Baja California Sur,1,Comondu,1345,San Rafael Uno,R,"25°24´25.328N""","111°30´12.058W""",119,G12C38
30011352,3,Baja California Sur,1,Comondu,1352,Fernando De La Toba Lote 140,R,"25°16´58.799N""","111°46´33.338W""",30,G12C37
30011357,3,Baja California Sur,1,Comondu,1357,Santa Maria,R,"26°11´40.137N""","111°51´00.473W""",412,G12A87
30011359,3,Baja California Sur,1,Comondu,1359,Santa Rosa,R,"25°41´50.516N""","112°04´24.388W""",10,G12C26
30011360,3,Baja California Sur,1,Comondu,1360,Acatic Lote 403,R,"25°25´52.480N""","111°56´44.068W""",13,G12C37
30011364,3,Baja California Sur,1,Comondu,1364,Santo Niño De Atocha (Romerillal),R,"25°08´57.090N""","111°35´11.210W""",72,G12C48
30011366,3,Baja California Sur,1,Comondu,1366,El Sauce,R,"25°16´59.150N""","111°09´41.316W""",279,G12C39
30011370,3,Baja California Sur,1,Comondu,1370,El Saucito,R,"24°57´35.261N""","111°08´08.918W""",263,G12C59
30011374,3,Baja California Sur,1,Comondu,1374,El Sauzalito,R,"26°20´20.862N""","112°08´37.491W""",199,G12A76
30011376,3,Baja California Sur,1,Comondu,1376,El Seguro,R,"26°04´39.402N""","111°45´07.723W""",440,G12A87
30011398,3,Baja California Sur,1,Comondu,1398,Los Tepetates,R,"25°46´24.762N""","111°49´58.186W""",80,G12C17
30011399,3,Baja California Sur,1,Comondu,1399,Rincon Grande,R,"26°24´12.587N""","112°10´58.202W""",261,G12A76
30011401,3,Baja California Sur,1,Comondu,1401,La Tinaja Del Burro,R,"26°19´29.910N""","111°57´30.238W""",203,G12A77
30011410,3,Baja California Sur,1,Comondu,1410,Las Tinajitas,R,"26°12´31.606N""","111°59´03.265W""",342,G12A87
30011413,3,Baja California Sur,1,Comondu,1413,El Tiradero,R,"25°04´20.906N""","111°10´00.598W""",234,G12C49
30011416,3,Baja California Sur,1,Comondu,1416,Los Pinos,R,"24°54´33.247N""","112°00´14.650W""",19,G12C56
30011418,3,Baja California Sur,1,Comondu,1418,La Trinidad,R,"25°21´53.796N""","111°20´38.913W""",225,G12C38
30011429,3,Baja California Sur,1,Comondu,1429,Buenos Aires Lote 46,R,"25°16´52.653N""","111°44´49.353W""",40,G12C37
30011430,3,Baja California Sur,1,Comondu,1430,Fernando De La Toba Lote 138,R,"25°16´56.473N""","111°45´19.731W""",37,G12C37
30011433,3,Baja California Sur,1,Comondu,1433,Buenos Aires Lote 28,R,"25°17´06.058N""","111°41´05.452W""",52,G12C37
30011435,3,Baja California Sur,1,Comondu,1435,La Vinateria Dos,R,"25°23´39.927N""","111°22´38.517W""",231,G12C38
30011454,3,Baja California Sur,1,Comondu,1454,Capi,R,"26°01´38.794N""","111°47´59.938W""",429,G12A87
30011466,3,Baja California Sur,1,Comondu,1466,El Juncal,R,"26°13´52.807N""","111°55´59.283W""",474,G12A87
30011478,3,Baja California Sur,1,Comondu,1478,Punta Arenas,R,"24°35´02.870N""","112°04´30.557W""",-1,G12C66
30011489,3,Baja California Sur,1,Comondu,1489,El Sauzal,R,"25°01´11.400N""","111°00´52.081W""",369,G12C49
30011493,3,Baja California Sur,1,Comondu,1493,La Bartolina,R,"26°16´27.464N""","111°59´41.277W""",265,G12A77
30011499,3,Baja California Sur,1,Comondu,1499,San Juan De Matancitas Lote 1,R,"25°07´42.150N""","111°55´52.695W""",17,G12C47
30011501,3,Baja California Sur,1,Comondu,1501,San Juan De Matancitas Lote 4,R,"25°08´16.026N""","111°57´38.142W""",14,G12C47
30011503,3,Baja California Sur,1,Comondu,1503,San Fidencio,R,"25°17´25.851N""","111°56´24.610W""",26,G12C37
30011507,3,Baja California Sur,1,Comondu,1507,El Rosario,R,"25°03´48.972N""","111°52´54.930W""",37,G12C47
30011510,3,Baja California Sur,1,Comondu,1510,Los Alvarez,R,"25°03´04.819N""","111°50´49.010W""",38,G12C47
30011511,3,Baja California Sur,1,Comondu,1511,El Cincuentaidos,R,"24°49´17.403N""","112°05´07.412W""",0,G12C56
30011512,3,Baja California Sur,1,Comondu,1512,La Manglosa,R,"25°04´23.827N""","111°59´57.198W""",18,G12C47
30011522,3,Baja California Sur,1,Comondu,1522,La Purisima (Los Pinos),R,"25°27´20.410N""","111°52´55.639W""",14,G12C37
30011523,3,Baja California Sur,1,Comondu,1523,La Purisima Lote C2,R,"25°27´49.293N""","111°52´28.484W""",14,G12C37
30011524,3,Baja California Sur,1,Comondu,1524,La Purisima Lote 3,R,"25°27´25.568N""","111°51´41.012W""",17,G12C37
30011527,3,Baja California Sur,1,Comondu,1527,Jalisco Lote C2-0,R,"25°26´32.406N""","111°51´08.528W""",19,G12C37
30011529,3,Baja California Sur,1,Comondu,1529,Jalisco Lote C3-P,R,"25°26´14.032N""","111°50´31.633W""",21,G12C37
30011531,3,Baja California Sur,1,Comondu,1531,Jalisco Lote C3-W,R,"25°25´36.794N""","111°49´44.780W""",22,G12C37
30011532,3,Baja California Sur,1,Comondu,1532,Jalisco Lote C3,R,"25°26´01.916N""","111°49´03.426W""",24,G12C37
30011534,3,Baja California Sur,1,Comondu,1534,Jalisco Lote C-251,R,"25°26´07.355N""","111°51´39.423W""",20,G12C37
30011535,3,Baja California Sur,1,Comondu,1535,Jalisco (Rancho Gonzalez),R,"25°26´36.749N""","111°52´24.560W""",19,G12C37
30011536,3,Baja California Sur,1,Comondu,1536,Maria Auxiliadora Lote 7-A,R,"25°25´49.562N""","111°52´37.081W""",17,G12C37
30011539,3,Baja California Sur,1,Comondu,1539,Maria Auxiliadora Lote 10,R,"25°24´54.557N""","111°52´02.795W""",20,G12C37
30011540,3,Baja California Sur,1,Comondu,1540,Maria Auxiliadora (El Mompala),R,"25°24´33.191N""","111°51´20.078W""",21,G12C37
30011541,3,Baja California Sur,1,Comondu,1541,Jalisco Lote C3-B,R,"25°25´03.563N""","111°50´04.857W""",21,G12C37
30011542,3,Baja California Sur,1,Comondu,1542,Jalisco Lote NC5,R,"25°24´25.631N""","111°49´21.866W""",20,G12C37
30011543,3,Baja California Sur,1,Comondu,1543,Jalisco Lote C5-R,R,"25°23´18.639N""","111°49´39.549W""",25,G12C37
30011545,3,Baja California Sur,1,Comondu,1545,Alvarez Lote 17,R,"25°22´08.974N""","111°51´04.379W""",24,G12C37
30011546,3,Baja California Sur,1,Comondu,1546,Alvarez Lote 9,R,"25°22´25.252N""","111°46´22.401W""",35,G12C37
30011549,3,Baja California Sur,1,Comondu,1549,Alvarez Lote 15,R,"25°21´22.099N""","111°46´39.336W""",35,G12C37
30011550,3,Baja California Sur,1,Comondu,1550,Alvarez Lote 13,R,"25°21´55.136N""","111°46´38.808W""",35,G12C37
30011551,3,Baja California Sur,1,Comondu,1551,Alvarez Lote 14,R,"25°21´50.065N""","111°46´03.372W""",37,G12C37
30011552,3,Baja California Sur,1,Comondu,1552,Galeana Lote Sin Numero,R,"25°21´39.453N""","111°45´09.740W""",40,G12C37
30011555,3,Baja California Sur,1,Comondu,1555,Galeana Lote 7,R,"25°22´59.473N""","111°44´51.398W""",40,G12C37
30011556,3,Baja California Sur,1,Comondu,1556,Galeana Lote 15,R,"25°21´42.532N""","111°41´50.071W""",46,G12C37
30011557,3,Baja California Sur,1,Comondu,1557,Galeana Lote 10,R,"25°22´18.715N""","111°42´51.756W""",45,G12C37
30011558,3,Baja California Sur,1,Comondu,1558,Galeana Lote 13,R,"25°22´28.329N""","111°43´39.838W""",44,G12C37
30011559,3,Baja California Sur,1,Comondu,1559,Alvarez Lote 34,R,"25°21´35.846N""","111°50´12.525W""",27,G12C37
30011560,3,Baja California Sur,1,Comondu,1560,Galeana Lote 20,R,"25°21´08.222N""","111°42´07.586W""",50,G12C37
30011561,3,Baja California Sur,1,Comondu,1561,Palos Altos Lote 5,R,"25°21´19.632N""","111°44´31.876W""",47,G12C37
30011562,3,Baja California Sur,1,Comondu,1562,Galeana Lote 16,R,"25°21´45.043N""","111°44´34.442W""",45,G12C37
30011563,3,Baja California Sur,1,Comondu,1563,Palos Altos Lote 3,R,"25°21´20.980N""","111°46´04.222W""",37,G12C37
30011564,3,Baja California Sur,1,Comondu,1564,Palos Altos Lote 2,R,"25°20´39.447N""","111°46´17.859W""",36,G12C37
30011567,3,Baja California Sur,1,Comondu,1567,Fierro Encinas Dos Lote 16,R,"25°19´52.235N""","111°46´00.865W""",38,G12C37
30011569,3,Baja California Sur,1,Comondu,1569,Galeana Lote 11,R,"25°22´12.908N""","111°45´09.871W""",40,G12C37
30011571,3,Baja California Sur,1,Comondu,1571,Galeana Lote 22,R,"25°20´36.142N""","111°42´35.253W""",54,G12C37
30011572,3,Baja California Sur,1,Comondu,1572,Galeana Lote 40,R,"25°20´49.781N""","111°40´46.676W""",50,G12C37
30011573,3,Baja California Sur,1,Comondu,1573,Galeana Lote 37,R,"25°20´49.614N""","111°41´16.848W""",53,G12C37
30011574,3,Baja California Sur,1,Comondu,1574,Galeana Lote 23,R,"25°20´34.444N""","111°41´52.396W""",56,G12C37
30011576,3,Baja California Sur,1,Comondu,1576,Palos Altos Lote 8,R,"25°20´59.339N""","111°43´55.970W""",49,G12C37
30011577,3,Baja California Sur,1,Comondu,1577,Palos Altos Lote 1,R,"25°21´05.154N""","111°45´28.761W""",39,G12C37
30011579,3,Baja California Sur,1,Comondu,1579,Galeana Lote 35,R,"25°18´56.849N""","111°40´23.384W""",60,G12C37
30011580,3,Baja California Sur,1,Comondu,1580,Galeana Lote 34,R,"25°19´10.723N""","111°41´16.840W""",61,G12C37
30011584,3,Baja California Sur,1,Comondu,1584,Galeana Lote 28,R,"25°20´00.522N""","111°41´48.441W""",60,G12C37
30011585,3,Baja California Sur,1,Comondu,1585,Fierro Encinas Dos Lote 21,R,"25°19´32.499N""","111°42´27.932W""",53,G12C37
30011586,3,Baja California Sur,1,Comondu,1586,Fierro Encinas Dos Lote 49,R,"25°18´53.792N""","111°42´47.971W""",48,G12C37
30011587,3,Baja California Sur,1,Comondu,1587,Buenos Aires Lote 43,R,"25°18´44.804N""","111°43´26.845W""",43,G12C37
30011588,3,Baja California Sur,1,Comondu,1588,Fierro Encinas Dos Lote 23,R,"25°19´14.254N""","111°43´37.012W""",44,G12C37
30011591,3,Baja California Sur,1,Comondu,1591,Fierro Encinas Dos Lote 13,R,"25°19´31.967N""","111°44´41.335W""",43,G12C37
30011595,3,Baja California Sur,1,Comondu,1595,La Mascota Lote 6,R,"25°18´50.241N""","111°46´58.055W""",30,G12C37
30011596,3,Baja California Sur,1,Comondu,1596,La Mascota Lote 7,R,"25°18´25.717N""","111°47´17.612W""",29,G12C37
30011598,3,Baja California Sur,1,Comondu,1598,Buenos Aires Lote 36,R,"25°17´57.109N""","111°39´48.192W""",69,G12C38
30011599,3,Baja California Sur,1,Comondu,1599,Buenos Aires Lote 54,R,"25°18´26.911N""","111°40´05.563W""",65,G12C37
30011600,3,Baja California Sur,1,Comondu,1600,Buenos Aires Lote 35,R,"25°18´11.758N""","111°40´23.874W""",62,G12C37
30011601,3,Baja California Sur,1,Comondu,1601,Buenos Aires Lote 20,R,"25°15´36.499N""","111°42´21.763W""",38,G12C37
30011602,3,Baja California Sur,1,Comondu,1602,Buenos Aires Lote 11,R,"25°16´09.132N""","111°42´47.932W""",38,G12C37
30011603,3,Baja California Sur,1,Comondu,1603,Buenos Aires Lote 8,R,"25°17´09.599N""","111°43´49.412W""",38,G12C37
30011604,3,Baja California Sur,1,Comondu,1604,Buenos Aires Lote 9,R,"25°16´32.798N""","111°43´37.680W""",38,G12C37
30011605,3,Baja California Sur,1,Comondu,1605,Buenos Aires Lote 10,R,"25°16´04.046N""","111°43´34.104W""",36,G12C37
30011606,3,Baja California Sur,1,Comondu,1606,Fernando De La Toba Lote 81,R,"25°15´23.249N""","111°43´21.990W""",37,G12C37
30011608,3,Baja California Sur,1,Comondu,1608,Fierro Encinas Uno Lote 2,R,"25°18´58.519N""","111°48´18.553W""",28,G12C37
30011609,3,Baja California Sur,1,Comondu,1609,Fernando De La Toba Lote 132,R,"25°16´23.438N""","111°45´56.735W""",31,G12C37
30011610,3,Baja California Sur,1,Comondu,1610,Buenos Aires Lote 45,R,"25°17´27.179N""","111°45´09.592W""",38,G12C37
30011611,3,Baja California Sur,1,Comondu,1611,Buenos Aires Lote 41,R,"25°18´21.128N""","111°44´37.619W""",38,G12C37
30011612,3,Baja California Sur,1,Comondu,1612,Fernando De La Toba Lote 66,R,"25°15´07.194N""","111°45´26.807W""",33,G12C37
30011614,3,Baja California Sur,1,Comondu,1614,Fernando De La Toba Lote 48,R,"25°14´00.389N""","111°45´32.669W""",36,G12C47
30011615,3,Baja California Sur,1,Comondu,1615,Fernando De La Toba Lote 49,R,"25°13´51.805N""","111°44´57.888W""",37,G12C47
